Stock Name,Entry date,Entry price,Entry Amount,Quantity,Exit date,Exit price,Exit amount,PNL,ST/LT,Tax,Corpus available
PROVOGUE,01-Oct-07,189.59,248173.31,1309,01-Feb-08,255.39,334305.51,86132.2,ST,15301.11,6724063.1
STCINDIA,01-Nov-07,485.63,259326.42,534,01-Feb-08,378.52,202129.68,-57196.74,ST,0.0,6724063.1
EDUCOMP,03-Dec-07,733.54,266275.02,363,01-Feb-08,749.91,272217.33,5942.31,ST,1055.63,6724063.1
JMFINANCIL,01-Jan-08,139.08,315572.52,2269,01-Feb-08,116.07,263362.83,-52209.69,ST,0.0,6724063.1
GUJNRECOKE,01-Jan-08,97.91,315661.84,3224,01-Feb-08,89.31,287935.44,-27726.4,ST,0.0,6724063.1
ESSAROIL,01-Jan-08,343.25,315446.75,919,01-Feb-08,229.25,210680.75,-104766.0,ST,0.0,6724063.1
ARE&M,02-May-08,68.6,336140.0,4900,02-Jun-08,60.9,298410.0,-37730.0,ST,0.0,6136308.9
JINDALSTEL,02-May-08,404.59,335809.7,830,02-Jun-08,374.29,310660.7,-25149.0,ST,0.0,6136308.9
SHRIRAMFIN,02-May-08,64.8,336182.4,5188,02-Jun-08,67.95,352524.6,16342.2,ST,0.0,6136308.9
RELINFRA,02-May-08,1527.4,336028.0,220,02-Jun-08,1170.95,257609.0,-78419.0,ST,0.0,6136308.9
GMDCLTD,02-May-08,169.0,336141.0,1989,02-Jun-08,126.38,251369.82,-84771.18,ST,0.0,6136308.9
VEDL,02-May-08,217.21,336241.08,1548,02-Jun-08,196.94,304863.12,-31377.96,ST,0.0,6136308.9
SREINFRA,02-May-08,91.68,336190.56,3667,02-Jun-08,79.48,291453.16,-44737.4,ST,0.0,6136308.9
LITL,02-May-08,53.33,336245.65,6305,02-Jun-08,50.41,317835.05,-18410.6,ST,0.0,6136308.9
RIIL,02-May-08,1625.05,334760.3,206,02-Jun-08,1119.9,230699.4,-104060.9,ST,0.0,6136308.9
SINTEX,02-May-08,236.8,336256.0,1420,02-Jun-08,200.6,284852.0,-51404.0,ST,0.0,6136308.9
HUBTOWN,02-May-08,1105.85,336178.4,304,02-Jun-08,965.35,293466.4,-42712.0,ST,0.0,6136308.9
EDUCOMP,02-May-08,801.48,335820.12,419,02-Jun-08,774.13,324360.47,-11459.65,ST,0.0,6136308.9
WELCORP,02-May-08,403.1,336185.4,834,02-Jun-08,380.0,316920.0,-19265.4,ST,0.0,6136308.9
GUJNRECOKE,02-May-08,96.15,336525.0,3500,02-Jun-08,94.17,329595.0,-6930.0,ST,0.0,6136308.9
ADANIENT,02-May-08,435.67,336337.24,772,02-Jun-08,397.08,306545.76,-29791.48,ST,0.0,6136308.9
ESSAROIL,02-May-08,282.65,336353.5,1190,02-Jun-08,236.15,281018.5,-55335.0,ST,0.0,6136308.9
BLKASHYAP,02-May-08,164.88,336520.08,2041,02-Jun-08,136.85,279310.85,-57209.23,ST,0.0,6136308.9
PROVOGUE,02-May-08,241.97,336580.27,1391,02-Jun-08,237.22,329973.02,-6607.25,ST,0.0,6136308.9
CONSOFINVT,02-May-08,73.6,336720.0,4575,02-Jun-08,65.05,297603.75,-39116.25,ST,0.0,6136308.9
ZANDUREALT,02-May-08,6851.05,335701.45,49,02-Jun-08,9716.15,476091.35,140389.9,ST,0.0,6136308.9
ASIANPAINT,01-Aug-08,121.04,306715.36,2534,01-Sep-08,119.86,303725.24,-2990.12,ST,0.0,6032938.81
COROMANDEL,01-Aug-08,84.22,306813.46,3643,01-Sep-08,92.03,335265.29,28451.83,ST,0.0,6032938.81
CHAMBLFERT,01-Aug-08,81.8,306750.0,3750,01-Sep-08,72.4,271500.0,-35250.0,ST,0.0,6032938.81
EIDPARRY,01-Aug-08,112.57,306753.25,2725,01-Sep-08,111.0,302475.0,-4278.25,ST,0.0,6032938.81
GLENMARK,01-Aug-08,629.95,306785.65,487,01-Sep-08,651.5,317280.5,10494.85,ST,0.0,6032938.81
JINDALSTEL,01-Aug-08,353.64,306605.88,867,01-Sep-08,318.31,275974.77,-30631.11,ST,0.0,6032938.81
LICHSGFIN,01-Aug-08,66.97,306789.57,4581,01-Sep-08,65.21,298727.01,-8062.56,ST,0.0,6032938.81
NATIONALUM,01-Aug-08,102.32,306755.36,2998,01-Sep-08,90.64,271738.72,-35016.64,ST,0.0,6032938.81
SUNPHARMA,01-Aug-08,144.46,306833.04,2124,01-Sep-08,150.84,320384.16,13551.12,ST,0.0,6032938.81
THOMASCOOK,01-Aug-08,86.72,306815.36,3538,01-Sep-08,87.51,309610.38,2795.02,ST,0.0,6032938.81
RENUKA,01-Aug-08,66.88,306845.44,4588,01-Sep-08,58.03,266241.64,-40603.8,ST,0.0,6032938.81
VEDL,01-Aug-08,174.19,306748.59,1761,01-Sep-08,155.2,273307.2,-33441.39,ST,0.0,6032938.81
TATASTLLP,01-Aug-08,236.05,306865.0,1300,01-Sep-08,219.95,285935.0,-20930.0,ST,0.0,6032938.81
USHAMART,01-Aug-08,86.25,306877.5,3558,01-Sep-08,77.8,276812.4,-30065.1,ST,0.0,6032938.81
BRFL,01-Aug-08,332.95,306646.95,921,01-Sep-08,379.85,349841.85,43194.9,ST,0.0,6032938.81
ESSAROIL,01-Aug-08,198.7,306792.8,1544,01-Sep-08,217.3,335511.2,28718.4,ST,0.0,6032938.81
JAYSREETEA,01-Aug-08,79.25,306935.25,3873,01-Sep-08,80.07,310111.11,3175.86,ST,0.0,6032938.81
KOHINOOR,01-Aug-08,119.95,306952.05,2559,01-Sep-08,120.05,307207.95,255.9,ST,0.0,6032938.81
CONSOFINVT,01-Aug-08,63.75,306956.25,4815,01-Sep-08,65.15,313697.25,6741.0,ST,0.0,6032938.81
ZANDUREALT,01-Aug-08,18213.8,291420.8,16,01-Sep-08,18246.3,291940.8,520.0,ST,0.0,6032938.81
BANKINDIA,01-Jan-09,294.8,301580.4,1023,02-Feb-09,239.0,244497.0,-57083.4,ST,0.0,5785993.17
BRITANNIA,01-Jan-09,131.73,301529.97,2289,02-Feb-09,140.01,320482.89,18952.92,ST,0.0,5785993.17
BPCL,01-Jan-09,30.01,301630.51,10051,02-Feb-09,31.82,319822.82,18192.31,ST,0.0,5785993.17
APOLLOHOSP,01-Jan-09,226.32,301458.24,1332,02-Feb-09,201.88,268904.16,-32554.08,ST,0.0,5785993.17
COLPAL,01-Jan-09,203.55,301661.1,1482,02-Feb-09,207.53,307559.46,5898.36,ST,0.0,5785993.17
GODREJCP,01-Jan-09,47.15,301665.7,6398,02-Feb-09,43.8,280232.4,-21433.3,ST,0.0,5785993.17
HINDUNILVR,01-Jan-09,250.75,301652.25,1203,02-Feb-09,261.9,315065.7,13413.45,ST,0.0,5785993.17
HINDPETRO,01-Jan-09,39.29,301668.62,7678,02-Feb-09,42.59,327006.02,25337.4,ST,0.0,5785993.17
GLAXO,01-Jan-09,574.5,301612.5,525,02-Feb-09,581.03,305040.75,3428.25,ST,0.0,5785993.17
HEROMOTOCO,01-Jan-09,711.85,301112.55,423,02-Feb-09,778.05,329115.15,28002.6,ST,0.0,5785993.17
PGHH,01-Jan-09,761.55,301573.8,396,02-Feb-09,730.0,289080.0,-12493.8,ST,0.0,5785993.17
PNB,01-Jan-09,106.34,301686.58,2837,02-Feb-09,78.22,221910.14,-79776.44,ST,0.0,5785993.17
M&MFIN,01-Jan-09,30.36,301748.04,9939,02-Feb-09,23.53,233864.67,-67883.37,ST,0.0,5785993.17
UNIONBANK,01-Jan-09,163.35,301707.45,1847,02-Feb-09,147.05,271601.35,-30106.1,ST,0.0,5785993.17
FDC,01-Jan-09,34.45,301747.55,8759,02-Feb-09,28.2,247003.8,-54743.75,ST,0.0,5785993.17
WYETH,01-Jan-09,441.45,301510.35,683,02-Feb-09,417.4,285084.2,-16426.15,ST,0.0,5785993.17
