Sr no.,Stock Name,Entry Price,Exit Price,Qty,P&L,Entry Date,Exit Date,Exit Reason
1,ARE&M,16.16,20.27,3094,12700.87,01 February 2001,01 March 2001,Rebalance(F)
2,EIHOTEL,24.62,24.63,2030,20.30,01 February 2001,01 March 2001,Rebalance(F)
3,AXISBANK,8.67,7.39,5767,-7381.76,01 February 2001,01 March 2001,Rebalance(F)
4,IDBI,31.53,30.60,1585,-1474.05,01 February 2001,01 March 2001,Rebalance(F)
5,TATAPOWER,11.31,14.42,4420,13746.20,01 February 2001,01 March 2001,Rebalance(F)
6,ITC,18.79,15.96,2660,-7527.80,01 February 2001,01 March 2001,Rebalance(F)
7,UFLEX,34.15,36.25,1464,3074.40,01 February 2001,01 March 2001,Rebalance(F)
8,RAYMOND,128.05,139.30,390,4387.50,01 February 2001,01 March 2001,Rebalance(F)
9,HDFC,55.52,59.85,900,3897.00,01 February 2001,01 March 2001,Rebalance(F)
10,SCI,22.48,28.65,2224,13722.08,01 February 2001,01 March 2001,Rebalance(F)
11,ASTRAZEN,91.84,96.04,544,2284.80,01 February 2001,01 March 2001,Rebalance(F)
12,SHRENUJ,5.58,5.20,8968,-3407.84,01 February 2001,01 March 2001,Rebalance(F)
13,ESABINDIA,63.30,66.85,789,2800.95,01 February 2001,01 March 2001,Rebalance(F)
14,HEG,6.21,6.01,8051,-1610.20,01 February 2001,01 March 2001,Rebalance(F)
15,MAHSEAMLES,7.01,5.01,7137,-14274.00,01 February 2001,01 March 2001,Rebalance(F)
16,JINDALSAW,16.37,21.72,3054,16338.90,01 February 2001,01 March 2001,Rebalance(F)
17,PANACEABIO,41.73,58.57,1198,20174.32,01 February 2001,01 March 2001,Rebalance(F)
18,GESHIP,21.55,22.54,2320,2296.80,01 February 2001,01 March 2001,Rebalance(F)
20,HINDZINC,2.20,2.45,22727,5681.75,01 February 2001,01 March 2001,Rebalance(F)
21,BPCL,16.66,15.94,3197,-2291.29,02 May 2001,01 June 2001,Rebalance(F)
22,EIHOTEL,26.03,27.79,2046,3600.96,02 May 2001,01 June 2001,Rebalance(F)
23,NATIONALUM,10.88,11.00,4896,587.52,02 May 2001,01 June 2001,Rebalance(F)
24,TATAPOWER,12.16,14.43,4380,9942.60,02 May 2001,01 June 2001,Rebalance(F)
25,HINDPETRO,25.67,24.21,2075,-3012.62,02 May 2001,01 June 2001,Rebalance(F)
26,ITC,17.61,16.24,3025,-4144.25,02 May 2001,01 June 2001,Rebalance(F)
27,SUNPHARMA,13.73,14.90,3880,4520.20,02 May 2001,01 June 2001,Rebalance(F)
28,LICHSGFIN,6.91,7.95,7709,8017.36,02 May 2001,01 June 2001,Rebalance(F)
29,ABAN,6.88,7.33,7743,3484.35,02 May 2001,01 June 2001,Rebalance(F)
30,VSTIND,10.14,11.38,5255,6544.86,02 May 2001,01 June 2001,Rebalance(F)
31,SCI,26.61,28.11,2001,3001.50,02 May 2001,01 June 2001,Rebalance(F)
32,CORPBANK,24.18,26.92,2203,6036.22,02 May 2001,01 June 2001,Rebalance(F)
33,ASTRAZEN,75.00,81.20,710,4402.00,02 May 2001,01 June 2001,Rebalance(F)
34,ABIRLANUVO,81.81,79.28,651,-1647.03,02 May 2001,01 June 2001,Rebalance(F)
35,MAHSEAMLES,6.21,5.07,8578,-9778.92,02 May 2001,01 June 2001,Rebalance(F)
36,GESHIP,21.42,21.15,2487,-671.49,02 May 2001,01 June 2001,Rebalance(F)
37,COLPAL,88.73,85.25,600,-2085.00,02 May 2001,01 June 2001,Rebalance(F)
39,HINDZINC,2.03,2.06,26242,787.26,02 May 2001,01 June 2001,Rebalance(F)
40,CENTAKCHEM,193.00,194.50,276,414.00,02 May 2001,01 June 2001,Rebalance(F)
41,CASTROLIND,31.72,23.74,1723,-13753.85,01 November 2001,20 November 2001,Stop Loss
42,HINDZINC,2.09,1.90,26152,-4968.88,01 November 2001,03 December 2001,Rebalance
43,BANKINDIA,16.90,15.25,3234,-5336.10,01 November 2001,01 January 2002,Rebalance(F)
44,DRREDDY,108.22,92.57,505,-7903.25,01 November 2001,01 January 2002,Rebalance(F)
45,ASHOKLEY,4.24,3.47,10701,-8239.77,03 December 2001,01 January 2002,Rebalance(F)
46,BPCL,14.43,16.02,3789,6030.76,01 November 2001,01 January 2002,Rebalance(F)
47,FINPIPE,5.30,5.94,10312,6599.68,01 November 2001,01 January 2002,Rebalance(F)
48,TATAPOWER,11.39,11.91,4798,2494.96,01 November 2001,01 January 2002,Rebalance(F)
49,LICHSGFIN,7.75,8.79,7052,7334.08,01 November 2001,01 January 2002,Rebalance(F)
50,KANSAINER,1.76,1.76,31067,20.71,01 November 2001,01 January 2002,Rebalance(F)
51,ABAN,7.40,7.62,7386,1624.92,01 November 2001,01 January 2002,Rebalance(F)
52,VSTIND,13.70,14.55,3988,3353.55,05 November 2001,01 January 2002,Rebalance(F)
53,HDFC,70.03,65.94,780,-3190.20,01 November 2001,01 January 2002,Rebalance(F)
54,CORPBANK,25.20,25.42,2168,476.96,01 November 2001,01 January 2002,Rebalance(F)
55,VOLTAS,4.45,4.70,12282,3070.50,01 November 2001,01 January 2002,Rebalance(F)
56,CENTENKA,61.00,57.25,896,-3360.00,05 November 2001,01 January 2002,Rebalance(F)
57,HINDOILEXP,16.17,15.73,3380,-1487.20,01 November 2001,01 January 2002,Rebalance(F)
58,DCW,1.68,1.42,27008,-7022.08,03 December 2001,01 January 2002,Rebalance(F)
59,GARDENSILK,14.00,11.75,3904,-8784.00,01 November 2001,01 January 2002,Rebalance(F)
60,FOSECOIND,165.05,90.30,331,-24742.25,01 November 2001,01 January 2002,Rebalance(F)
61,MADURACOAT,19.75,21.50,2767,4842.25,01 November 2001,01 January 2002,Rebalance(F)
62,SPECIALSTL,26.50,25.45,2062,-2165.10,01 November 2001,01 January 2002,Rebalance(F)
63,GARDENSILK,13.75,13.35,3774,-1509.60,01 February 2002,01 March 2002,Rebalance
64,VSTIND,13.92,14.35,3729,1627.20,01 February 2002,04 March 2002,Rebalance
65,MAHSCOOTER,43.35,38.05,1197,-6344.10,01 February 2002,01 March 2002,Rebalance
66,SPECIALSTL,26.40,25.80,1966,-1179.60,01 February 2002,01 April 2002,Rebalance
67,FINPIPE,6.20,5.71,8371,-4101.79,01 February 2002,01 April 2002,Rebalance
68,BAJFINANCE,3.71,4.34,13978,8736.25,01 February 2002,01 April 2002,Rebalance
69,UCAL,36.88,36.53,1407,-492.45,01 February 2002,01 April 2002,Rebalance
70,GODAVRFERT,13.15,13.00,3946,-591.90,01 February 2002,01 April 2002,Rebalance
71,DRREDDY,93.80,99.93,553,3389.89,01 February 2002,02 May 2002,Rebalance(F)
72,ENGINERSIN,25.64,26.50,2042,1756.12,01 April 2002,02 May 2002,Rebalance(F)
73,CRISIL,31.26,35.02,1675,6298.00,01 April 2002,02 May 2002,Rebalance(F)
74,CONCOR,24.71,32.84,2100,17073.42,01 February 2002,02 May 2002,Rebalance(F)
75,BEL,1.23,1.93,42325,29670.25,01 February 2002,02 May 2002,Rebalance(F)
76,BPCL,19.48,24.71,2665,13957.94,01 February 2002,02 May 2002,Rebalance(F)
77,NLCINDIA,12.70,23.40,4086,43720.20,01 February 2002,02 May 2002,Rebalance(F)
78,LICHSGFIN,11.04,14.75,4701,17440.71,01 February 2002,02 May 2002,Rebalance(F)
79,HEROMOTOCO,217.40,254.05,238,8722.70,01 February 2002,02 May 2002,Rebalance(F)
80,KANSAINER,2.15,2.96,24103,19346.68,01 February 2002,02 May 2002,Rebalance(F)
81,SCI,48.39,55.06,1082,7216.94,01 April 2002,02 May 2002,Rebalance(F)
82,GMDCLTD,6.35,9.38,7867,23837.01,01 March 2002,02 May 2002,Rebalance(F)
83,J&KBANK,7.14,8.97,7001,12846.84,01 March 2002,02 May 2002,Rebalance(F)
84,GEOMETRIC,44.35,54.27,1180,11705.60,01 April 2002,02 May 2002,Rebalance(F)
85,HINDOILEXP,20.42,27.03,2541,16796.01,01 February 2002,02 May 2002,Rebalance(F)
86,CMC,312.42,359.83,167,7917.47,01 April 2002,02 May 2002,Rebalance(F)
87,STERLINBIO,15.18,14.60,3419,-1983.02,01 February 2002,02 May 2002,Rebalance(F)
88,INGVYSYABK,67.60,78.36,739,7951.64,01 March 2002,02 May 2002,Rebalance(F)
89,INVELTRANS,53.70,54.00,966,289.80,01 February 2002,02 May 2002,Rebalance(F)
90,PUNANDLAMP,92.20,96.20,562,2248.00,05 February 2002,30 April 2002,Rebalance(F)
91,BANKINDIA,35.25,27.35,1821,-14385.90,01 July 2002,01 August 2002,Rebalance(F)
92,ENGINERSIN,32.93,25.97,1950,-13572.00,01 July 2002,01 August 2002,Rebalance(F)
93,CRISIL,31.63,26.90,2030,-9601.90,01 July 2002,01 August 2002,Rebalance(F)
94,BEL,2.15,1.88,29876,-8163.02,01 July 2002,01 August 2002,Rebalance(F)
95,NLCINDIA,32.40,26.25,1982,-12189.30,01 July 2002,01 August 2002,Rebalance(F)
96,RCF,32.80,22.90,1957,-19374.30,01 July 2002,01 August 2002,Rebalance(F)
97,LICHSGFIN,16.99,14.43,3779,-9674.24,01 July 2002,01 August 2002,Rebalance(F)
98,HEROMOTOCO,212.35,162.80,302,-14964.10,01 July 2002,01 August 2002,Rebalance(F)
99,KANSAINER,2.67,2.59,24052,-1892.09,01 July 2002,01 August 2002,Rebalance(F)
100,BEML,110.80,69.45,579,-23941.65,01 July 2002,01 August 2002,Rebalance(F)
101,ABAN,23.38,20.59,2746,-7661.34,01 July 2002,01 August 2002,Rebalance(F)
102,GEOMETRIC,46.56,32.34,1379,-19609.38,01 July 2002,01 August 2002,Rebalance(F)
103,ELECTCAST,28.58,32.03,2247,7752.15,01 July 2002,01 August 2002,Rebalance(F)
104,HEUBACHIND,202.25,202.90,317,206.05,01 July 2002,01 August 2002,Rebalance(F)
105,HCC,4.48,3.52,14334,-13760.64,01 July 2002,01 August 2002,Rebalance(F)
106,MAHSEAMLES,18.80,17.52,3416,-4372.48,01 July 2002,01 August 2002,Rebalance(F)
107,GARDENSILK,29.55,23.30,2173,-13581.25,01 July 2002,01 August 2002,Rebalance(F)
108,MAHSCOOTER,94.55,77.60,679,-11509.05,01 July 2002,01 August 2002,Rebalance(F)
109,WIMCOLTD,32.65,27.55,1966,-10026.60,01 July 2002,01 August 2002,Rebalance(F)
110,LAKSHAUTO,95.45,89.00,672,-4334.40,01 July 2002,01 August 2002,Rebalance(F)
111,EICHERMOT,6.99,7.00,7723,77.23,02 September 2002,01 October 2002,Rebalance(F)
112,ENGINERSIN,25.96,24.54,2080,-2953.60,02 September 2002,01 October 2002,Rebalance(F)
113,CRISIL,28.96,26.50,1864,-4585.44,02 September 2002,01 October 2002,Rebalance(F)
114,BEL,1.97,1.52,27458,-12369.92,02 September 2002,01 October 2002,Rebalance(F)
115,BHARATFORG,18.24,16.17,2960,-6127.20,02 September 2002,01 October 2002,Rebalance(F)
116,RCF,20.20,12.25,2672,-21242.40,02 September 2002,01 October 2002,Rebalance(F)
117,ONGC,39.53,37.60,1365,-2638.95,02 September 2002,01 October 2002,Rebalance(F)
118,THERMAX,26.56,24.47,2032,-4246.88,02 September 2002,01 October 2002,Rebalance(F)
119,SCI,54.63,46.92,988,-7617.48,02 September 2002,01 October 2002,Rebalance(F)
120,BEML,65.80,44.75,820,-17261.00,02 September 2002,01 October 2002,Rebalance(F)
121,GEOMETRIC,40.19,36.60,1343,-4821.37,02 September 2002,01 October 2002,Rebalance(F)
122,ELECTCAST,31.51,30.63,1713,-1507.44,02 September 2002,01 October 2002,Rebalance(F)
123,HEUBACHIND,203.20,208.85,265,1497.25,02 September 2002,01 October 2002,Rebalance(F)
124,MASTEK,216.73,189.57,249,-6762.84,02 September 2002,01 October 2002,Rebalance(F)
125,MAHSEAMLES,22.57,23.04,2391,1111.82,02 September 2002,01 October 2002,Rebalance(F)
126,MAHSCOOTER,72.85,61.75,741,-8225.10,02 September 2002,01 October 2002,Rebalance(F)
127,BLUESTINFO,165.25,149.20,326,-5232.30,02 September 2002,01 October 2002,Rebalance(F)
128,WIMCOLTD,27.50,21.45,1963,-11876.15,02 September 2002,01 October 2002,Rebalance(F)
129,E-SERVEINT,557.10,551.90,96,-499.20,02 September 2002,01 October 2002,Rebalance(F)
130,WARTSILA,114.55,116.80,471,1059.75,02 September 2002,03 October 2002,Rebalance(F)
131,MIRCELECTR,18.73,18.63,2577,-257.70,01 November 2002,02 December 2002,Rebalance
132,E-SERVEINT,526.15,499.00,91,-2470.65,01 November 2002,02 December 2002,Rebalance
133,ATUL,30.10,31.05,1603,1522.85,01 November 2002,02 December 2002,Rebalance
134,BSL,66.00,52.50,727,-9814.50,02 December 2002,10 December 2002,Stop Loss
135,MASTEK,187.80,273.92,257,22132.84,01 November 2002,01 January 2003,Rebalance
136,ELECTCAST,27.02,25.85,1786,-2089.62,01 November 2002,01 January 2003,Rebalance
137,GEOMETRIC,43.23,48.40,1116,5769.72,01 November 2002,01 January 2003,Rebalance
138,MAHSCOOTER,67.50,65.80,715,-1215.50,01 November 2002,01 January 2003,Rebalance
139,WIMCOLTD,21.50,19.45,2233,-4577.65,02 December 2002,01 January 2003,Rebalance
140,BANKINDIA,36.50,38.50,1366,2732.00,01 January 2003,03 February 2003,Rebalance(F)
141,EICHERMOT,8.82,8.28,5473,-2982.79,01 November 2002,03 February 2003,Rebalance(F)
142,ENGINERSIN,24.51,23.21,2035,-2655.68,01 January 2003,03 February 2003,Rebalance(F)
143,BHARATFORG,16.97,23.63,2845,18961.93,01 November 2002,03 February 2003,Rebalance(F)
144,MPHASIS,69.60,84.81,693,10540.53,01 November 2002,03 February 2003,Rebalance(F)
145,IOB,15.25,18.15,3270,9483.00,01 January 2003,03 February 2003,Rebalance(F)
146,ONGC,43.25,40.53,1116,-3035.52,01 November 2002,03 February 2003,Rebalance(F)
147,THERMAX,25.73,28.50,1876,5196.52,01 November 2002,03 February 2003,Rebalance(F)
148,BALMLAWRIE,13.66,13.52,3534,-500.65,01 November 2002,03 February 2003,Rebalance(F)
149,TVSMOTOR,25.22,25.18,1977,-79.08,01 January 2003,03 February 2003,Rebalance(F)
150,ANDHRABANK,20.90,27.55,2386,15866.90,01 January 2003,03 February 2003,Rebalance(F)
151,BEML,63.20,78.55,763,11712.05,01 November 2002,03 February 2003,Rebalance(F)
152,ABAN,23.40,33.63,2063,21104.49,01 November 2002,03 February 2003,Rebalance(F)
153,HEUBACHIND,209.65,235.25,230,5888.00,01 November 2002,03 February 2003,Rebalance(F)
154,MAHSEAMLES,21.58,39.45,2237,39986.38,01 November 2002,03 February 2003,Rebalance(F)
155,HMT,20.10,16.70,2389,-8122.60,02 December 2002,03 February 2003,Rebalance(F)
156,UCAL,67.75,86.07,712,13043.84,01 November 2002,03 February 2003,Rebalance(F)
157,BLUESTINFO,156.95,137.25,307,-6047.90,01 November 2002,03 February 2003,Rebalance(F)
158,LAKSHAUTO,66.00,75.00,731,6579.00,01 November 2002,03 February 2003,Rebalance(F)
159,ATLASCOPCO,236.35,239.30,211,622.45,01 January 2003,03 February 2003,Rebalance(F)
160,PUNJCOMMU,78.25,61.80,711,-11695.95,03 March 2003,07 March 2003,Stop Loss(R)
161,ATUL,36.25,28.25,1534,-12272.00,03 March 2003,01 April 2003,Rebalance(F)
162,ATLASCOPCO,229.85,272.15,242,10236.60,03 March 2003,31 March 2003,Rebalance(R)
163,BHARATFORG,26.40,24.29,2107,-4445.77,03 March 2003,01 April 2003,Rebalance(F)
164,BOSCHLTD,385.77,360.05,144,-3703.68,03 March 2003,01 April 2003,Rebalance(F)
165,GODREJCP,8.99,8.66,6189,-2062.79,03 March 2003,01 April 2003,Rebalance(F)
166,JINDALSTEL,6.20,5.42,8974,-6999.72,03 March 2003,01 April 2003,Rebalance(F)
167,IOB,16.50,15.85,3372,-2191.80,03 March 2003,01 April 2003,Rebalance(F)
168,ANDHRABANK,28.15,27.60,1976,-1086.80,03 March 2003,01 April 2003,Rebalance(F)
169,ABAN,29.60,25.54,1879,-7628.74,03 March 2003,01 April 2003,Rebalance(F)
170,VIJAYABANK,15.85,15.05,3510,-2808.00,03 March 2003,01 April 2003,Rebalance(F)
171,ASTRAZEN,75.00,68.60,741,-4742.40,03 March 2003,01 April 2003,Rebalance(F)
172,MAHSEAMLES,36.89,34.22,1508,-4033.90,03 March 2003,01 April 2003,Rebalance(F)
173,WSTCSTPAPR,18.15,18.23,3065,245.20,03 March 2003,02 April 2003,Rebalance(F)
174,GARDENSILK,29.60,24.20,1879,-10146.60,03 March 2003,01 April 2003,Rebalance(F)
175,UCAL,83.20,72.50,668,-7147.60,03 March 2003,01 April 2003,Rebalance(F)
176,WIMCOLTD,30.95,25.25,1797,-10242.90,03 March 2003,01 April 2003,Rebalance(F)
177,CIBASPEC,109.05,103.95,510,-2601.00,03 March 2003,01 April 2003,Rebalance(F)
178,MADURACOAT,39.25,40.00,1417,1062.75,03 March 2003,01 April 2003,Rebalance(F)
179,INDIAPHOTO,348.00,348.05,159,7.95,03 March 2003,01 April 2003,Rebalance(F)
180,PRAJIND,3.16,3.53,16306,6033.22,02 June 2003,01 July 2003,Rebalance
181,VIJAYABANK,22.00,18.85,2342,-7377.30,02 June 2003,01 July 2003,Rebalance
182,UCAL,117.00,114.13,440,-1262.80,02 June 2003,01 August 2003,Rebalance
183,JINDALSTEL,7.54,8.27,6833,4988.09,02 June 2003,01 August 2003,Rebalance
184,FINPIPE,8.00,7.74,6440,-1674.40,02 June 2003,01 August 2003,Rebalance
185,WSTCSTPAPR,27.82,36.04,1852,15223.44,02 June 2003,01 August 2003,Rebalance
186,BLUESTARCO,10.61,9.37,4858,-6023.92,02 June 2003,01 August 2003,Rebalance
187,MAHSEAMLES,35.53,36.41,1450,1283.25,02 June 2003,01 September 2003,Rebalance
188,J&KBANK,20.27,21.81,2542,3914.68,02 June 2003,01 September 2003,Rebalance
189,HERITGFOOD,6.86,8.41,7515,11648.25,02 June 2003,01 September 2003,Rebalance
190,ABAN,38.86,59.52,1325,27374.50,02 June 2003,01 September 2003,Rebalance
191,EXIDEIND,6.59,8.29,7819,13292.30,02 June 2003,01 September 2003,Rebalance
192,AXISBANK,16.01,14.97,3360,-3494.40,01 August 2003,01 September 2003,Rebalance
193,GAIL,11.21,8.82,5436,-12992.04,01 September 2003,22 September 2003,Stop Loss
194,ANDHRABANK,33.15,42.05,1554,13830.60,02 June 2003,01 October 2003,Rebalance
195,IOB,24.25,26.85,2124,5522.40,02 June 2003,01 October 2003,Rebalance
196,KOHINOOR,47.80,44.70,1125,-3487.50,01 August 2003,01 October 2003,Rebalance
197,HIKAL,52.09,41.19,1059,-11550.09,01 October 2003,22 October 2003,Stop Loss
198,GODAVRFERT,87.10,66.55,585,-12021.75,01 July 2003,22 October 2003,Stop Loss
199,IOC,20.71,28.71,2487,19883.57,02 June 2003,03 November 2003,Rebalance
200,JINDALSTEL,12.34,14.17,4938,9036.54,01 September 2003,03 November 2003,Rebalance
201,PNB,28.65,36.24,1798,13646.82,02 June 2003,01 December 2003,Rebalance
202,IPCALAB,14.30,24.69,3603,37435.17,02 June 2003,01 December 2003,Rebalance
203,ZYDUSLIFE,20.12,24.05,2742,10776.06,01 October 2003,01 January 2004,Rebalance
204,BHEL,32.30,35.92,1733,6273.46,03 November 2003,03 February 2004,Rebalance(F)
205,BHARATFORG,31.56,68.36,1632,60057.60,02 June 2003,03 February 2004,Rebalance(F)
206,BOSCHLTD,630.12,1284.27,85,55602.75,01 August 2003,03 February 2004,Rebalance(F)
207,M&M,24.67,51.48,2181,58472.61,01 August 2003,03 February 2004,Rebalance(F)
208,MRPL,20.70,51.80,2489,77407.90,02 June 2003,03 February 2004,Rebalance(F)
209,LUPIN,38.39,56.63,1401,25554.24,01 August 2003,03 February 2004,Rebalance(F)
210,GAIL,13.52,18.63,4081,20853.91,01 October 2003,03 February 2004,Rebalance(F)
211,KANSAINER,6.78,8.99,8145,18022.17,01 October 2003,03 February 2004,Rebalance(F)
212,MOTHERSON,7.85,7.19,9815,-6572.12,01 December 2003,03 February 2004,Rebalance(F)
213,SAIL,40.45,41.50,1506,1581.30,01 September 2003,03 February 2004,Rebalance(F)
214,LAXMIMACH,208.60,459.00,244,61097.60,01 July 2003,03 February 2004,Rebalance(F)
215,VEDL,7.92,15.18,7069,51320.94,03 November 2003,03 February 2004,Rebalance(F)
216,ORIENTBANK,121.65,224.85,423,43653.60,02 June 2003,03 February 2004,Rebalance(F)
217,HCL-INSYS,68.32,100.84,819,26633.88,03 November 2003,03 February 2004,Rebalance(F)
218,CESC,9.70,11.71,5771,11605.48,03 November 2003,03 February 2004,Rebalance(F)
219,SHASUNPHAR,60.89,58.46,1000,-2430.00,01 September 2003,03 February 2004,Rebalance(F)
220,ASAHIINDIA,67.50,61.70,1142,-6623.60,01 December 2003,03 February 2004,Rebalance(F)
221,ELDERPHARM,116.25,117.80,524,812.20,01 September 2003,03 February 2004,Rebalance(F)
222,KOHINOOR,96.85,81.00,681,-10793.85,01 January 2004,03 February 2004,Rebalance(F)
223,GESHIP,51.03,96.51,1194,54303.12,01 September 2003,03 February 2004,Rebalance(F)
224,VEDL,15.08,11.76,5674,-18837.68,01 March 2004,16 March 2004,Stop Loss
225,CESC,11.36,8.81,7535,-19199.18,01 March 2004,23 March 2004,Stop Loss
226,GESHIP,94.79,73.57,902,-19140.44,01 March 2004,23 March 2004,Stop Loss
227,KAJARIACER,7.56,7.62,11326,679.56,01 March 2004,01 April 2004,Rebalance
228,ORIENTBANK,292.90,315.65,292,6643.00,01 March 2004,01 April 2004,Rebalance
229,BHARTIARTL,81.47,83.75,1050,2394.00,01 March 2004,03 May 2004,Rebalance(F)
230,DIVISLAB,73.63,74.57,1028,966.32,01 April 2004,03 May 2004,Rebalance(F)
231,BOSCHLTD,1400.02,1421.50,61,1310.28,01 March 2004,03 May 2004,Rebalance(F)
232,M&M,59.32,56.46,1442,-4124.12,01 March 2004,03 May 2004,Rebalance(F)
233,MRPL,54.85,54.70,1560,-234.00,01 March 2004,03 May 2004,Rebalance(F)
234,GAIL,19.02,20.02,4498,4498.00,01 March 2004,03 May 2004,Rebalance(F)
235,LAXMIMACH,437.82,490.00,195,10175.10,01 March 2004,03 May 2004,Rebalance(F)
236,SIEMENS,100.35,104.67,852,3680.64,01 March 2004,03 May 2004,Rebalance(F)
237,HIMATSEIDE,82.72,77.93,1034,-4952.86,01 March 2004,03 May 2004,Rebalance(F)
238,VEDL,12.48,9.45,6069,-18389.07,01 April 2004,03 May 2004,Rebalance(F)
239,UNICHEMLAB,55.10,48.30,1374,-9343.20,01 April 2004,03 May 2004,Rebalance(F)
240,BAJAJHIND,32.93,52.31,2598,50349.24,01 March 2004,03 May 2004,Rebalance(F)
241,HCL-INSYS,106.38,140.50,804,27432.48,01 March 2004,03 May 2004,Rebalance(F)
242,CESC,10.17,10.65,7447,3596.90,01 April 2004,03 May 2004,Rebalance(F)
243,IVRCLINFRA,21.81,20.94,3472,-3020.64,01 April 2004,03 May 2004,Rebalance(F)
244,GAMMONIND,88.55,83.61,966,-4772.04,01 March 2004,03 May 2004,Rebalance(F)
245,JINDALPOLY,173.55,164.98,493,-4225.01,01 March 2004,03 May 2004,Rebalance(F)
246,KOHINOOR,79.00,80.95,1083,2111.85,01 March 2004,03 May 2004,Rebalance(F)
247,GRASIM,179.73,183.14,476,1621.26,01 March 2004,03 May 2004,Rebalance(F)
248,ZYDUSLIFE,30.55,31.29,2800,2072.00,01 March 2004,03 May 2004,Rebalance(F)
249,BHARTIARTL,69.70,68.53,1235,-1444.95,01 July 2004,01 September 2004,Rebalance
250,ITCHOTEL,125.55,120.85,686,-3224.20,01 July 2004,01 September 2004,Rebalance
251,KANSAINER,9.83,10.48,8759,5623.28,01 July 2004,01 September 2004,Rebalance
252,JINDALPOLY,176.88,176.77,486,-53.46,01 July 2004,01 October 2004,Rebalance
253,HCL-INSYS,110.84,124.01,777,10233.09,01 July 2004,01 October 2004,Rebalance
254,BOSCHLTD,1345.00,1718.80,64,23923.20,01 July 2004,01 October 2004,Rebalance
255,HEXAWARE,38.99,50.35,2209,25094.24,01 July 2004,01 October 2004,Rebalance
256,M&M,56.10,55.17,1535,-1427.55,01 July 2004,01 October 2004,Rebalance
257,GAEL,1.73,1.87,49860,7229.70,01 July 2004,01 October 2004,Rebalance
258,BERGEPAINT,7.50,5.93,11576,-18190.91,01 September 2004,26 October 2004,Stop Loss
259,HIMATSEIDE,85.16,87.53,1011,2396.07,01 July 2004,01 November 2004,Rebalance
260,INDGYPSUM,100.30,114.95,858,12569.70,01 July 2004,01 December 2004,Rebalance
261,SIEMENS,87.58,125.62,983,37393.32,01 July 2004,01 December 2004,Rebalance
262,GAMMONIND,72.00,113.99,1196,50220.04,01 July 2004,01 December 2004,Rebalance
263,ADANIENT,24.83,30.38,3468,19247.40,01 July 2004,01 December 2004,Rebalance
264,AMTEKAUTO,101.49,168.60,848,56909.28,01 July 2004,01 December 2004,Rebalance
265,TATASTLBSL,25.00,27.75,3878,10664.50,01 October 2004,01 December 2004,Rebalance
266,ZANDUREALT,2018.61,1650.75,48,-17657.28,01 October 2004,01 December 2004,Rebalance
267,VTL,33.85,37.71,2324,8975.29,01 November 2004,01 December 2004,Rebalance
268,NUCLEUS,81.60,83.65,1350,2767.50,01 December 2004,03 January 2005,Rebalance(R)
269,STERLINBIO,59.55,80.30,1446,30004.50,01 July 2004,03 January 2005,Rebalance
270,JUBLPHARMA,155.46,164.71,623,5762.75,01 October 2004,03 January 2005,Rebalance
271,LAXMIMACH,504.28,824.08,170,54366.00,01 July 2004,01 February 2005,Rebalance
272,UNICHEMLAB,45.78,78.04,1881,60681.06,01 July 2004,01 February 2005,Rebalance
273,ZODIACLOTH,71.05,106.23,1364,47985.52,01 October 2004,01 February 2005,Rebalance
274,CHENNPETRO,240.30,218.40,458,-10030.20,01 December 2004,01 February 2005,Rebalance
275,LT,97.68,98.80,1132,1267.84,03 January 2005,01 February 2005,Rebalance
276,ALBK,62.05,73.05,1775,19525.00,01 December 2004,01 March 2005,Rebalance
277,PANACEABIO,143.25,112.40,769,-23723.65,01 December 2004,18 March 2005,Stop Loss
278,BLUESTARCO,27.97,25.01,4603,-13601.87,01 February 2005,01 April 2005,Rebalance
279,EIDPARRY,48.95,53.13,2630,10993.40,01 February 2005,02 May 2005,Rebalance(F)
280,GLENMARK,74.71,125.72,1297,66159.97,01 October 2004,02 May 2005,Rebalance(F)
281,NCC,27.50,42.65,4681,70917.15,01 February 2005,02 May 2005,Rebalance(F)
282,ABAN,228.50,353.27,379,47287.83,01 September 2004,02 May 2005,Rebalance(F)
283,UNITECH,2.11,2.74,52212,32893.56,01 December 2004,02 May 2005,Rebalance(F)
284,PRAJIND,10.73,23.94,8088,106842.48,01 September 2004,02 May 2005,Rebalance(F)
285,SREINFRA,26.19,25.13,4223,-4476.38,03 January 2005,02 May 2005,Rebalance(F)
286,BAJAJHIND,34.94,125.74,2465,223822.00,01 July 2004,02 May 2005,Rebalance(F)
287,HCC,18.84,28.37,5871,55950.63,03 January 2005,02 May 2005,Rebalance(F)
288,SINTEX,30.47,49.98,3615,70528.65,01 December 2004,02 May 2005,Rebalance(F)
289,UTTAMSTL,68.35,48.40,1474,-29406.30,01 April 2005,02 May 2005,Rebalance(F)
290,SHANTIGEAR,14.32,45.15,6014,185411.62,01 July 2004,02 May 2005,Rebalance(F)
291,KCP,7.71,9.01,16698,21707.40,01 February 2005,02 May 2005,Rebalance(F)
292,CARBORUNIV,27.95,31.48,3941,13911.73,01 December 2004,02 May 2005,Rebalance(F)
293,ORIENTPPR,12.93,12.36,10037,-5721.09,01 March 2005,02 May 2005,Rebalance(F)
